hs17,group,subgroup,ship type,hs92
610349,61,3,textiles,610349
610413,61,4,textiles,610413
610419,61,4,textiles,610419
610422,61,4,textiles,610422
610423,61,4,textiles,610423
610429,61,4,textiles,610429
610431,61,4,textiles,610431
610432,61,4,textiles,610432
610433,61,4,textiles,610433
610439,61,4,textiles,610439
610441,61,4,textiles,610441
610442,61,4,textiles,610442
610443,61,4,textiles,610443
610444,61,4,textiles,610444
610449,61,4,textiles,610449
610451,61,4,textiles,610451
610452,61,4,textiles,610452
610453,61,4,textiles,610453
610459,61,4,textiles,610459
610461,61,4,textiles,610461
610462,61,4,textiles,610462
610463,61,4,textiles,610463
610469,61,4,textiles,610469
610510,61,5,textiles,610510
610520,61,5,textiles,610520
610590,61,5,textiles,610590
610610,61,6,textiles,610610
610620,61,6,textiles,610620
610690,61,6,textiles,610690
610711,61,7,textiles,610711
610712,61,7,textiles,610712
610719,61,7,textiles,610719
610721,61,7,textiles,610721
610722,61,7,textiles,610722
610729,61,7,textiles,610729
610791,61,7,textiles,610791
610799,61,7,textiles,610799
610811,61,8,textiles,610811
610819,61,8,textiles,610819
610821,61,8,textiles,610821
610822,61,8,textiles,610822
610829,61,8,textiles,610829
610831,61,8,textiles,610831
610832,61,8,textiles,610832
610839,61,8,textiles,610839
610891,61,8,textiles,610891
610892,61,8,textiles,610892
610899,61,8,textiles,610899
610910,61,9,textiles,610910
610990,61,9,textiles,610990
611011,61,10,textiles,611010
611012,61,10,textiles,611010
611019,61,10,textiles,611010
611020,61,10,textiles,611020
611030,61,10,textiles,611030
611090,61,10,textiles,611090
611120,61,11,textiles,611120
611130,61,11,textiles,611130
611190,61,11,textiles,611190
611211,61,12,textiles,611211
611212,61,12,textiles,611212
611219,61,12,textiles,611219
611220,61,12,textiles,611220
611231,61,12,textiles,611231
611239,61,12,textiles,611239
611241,61,12,textiles,611241
611249,61,12,textiles,611249
611300,61,13,textiles,611300
611420,61,14,textiles,611420
611430,61,14,textiles,611430
611490,61,14,textiles,611490
611510,61,15,textiles,611599
611521,61,15,textiles,611511
611522,61,15,textiles,611512
611529,61,15,textiles,611519
611530,61,15,textiles,611520
611594,61,15,textiles,611591
611595,61,15,textiles,611592
611596,61,15,textiles,611593
611599,61,15,textiles,611599
611610,61,16,textiles,611610
611691,61,16,textiles,611691
611692,61,16,textiles,611692
611693,61,16,textiles,611693
611699,61,16,textiles,611699
611710,61,17,textiles,611710
611780,61,17,textiles,611780
611790,61,17,textiles,611790
620111,62,1,textiles,620111
620112,62,1,textiles,620112
620113,62,1,textiles,620113
620119,62,1,textiles,620119
620191,62,1,textiles,620191
620192,62,1,textiles,620192
620193,62,1,textiles,620193
620199,62,1,textiles,620199
620211,62,2,textiles,620211
620212,62,2,textiles,620212
620213,62,2,textiles,620213
620219,62,2,textiles,620219
620291,62,2,textiles,620291
620292,62,2,textiles,620292
620293,62,2,textiles,620293
620299,62,2,textiles,620299
620311,62,3,textiles,620311
620312,62,3,textiles,620312
620319,62,3,textiles,620319
620322,62,3,textiles,620322
620323,62,3,textiles,620323
620329,62,3,textiles,620329
620331,62,3,textiles,620331
620332,62,3,textiles,620332
620333,62,3,textiles,620333
620339,62,3,textiles,620339
620341,62,3,textiles,620341
620342,62,3,textiles,620342
620343,62,3,textiles,620343
620349,62,3,textiles,620349
620411,62,4,textiles,620411
620412,62,4,textiles,620412
620413,62,4,textiles,620413
620419,62,4,textiles,620419
620421,62,4,textiles,620421
620422,62,4,textiles,620422
620423,62,4,textiles,620423
620429,62,4,textiles,620429
620431,62,4,textiles,620431
620432,62,4,textiles,620432
620433,62,4,textiles,620433
620439,62,4,textiles,620439
620441,62,4,textiles,620441
620442,62,4,textiles,620442
620443,62,4,textiles,620443
620444,62,4,textiles,620444
620449,62,4,textiles,620449
620451,62,4,textiles,620451
620452,62,4,textiles,620452
620453,62,4,textiles,620453
620459,62,4,textiles,620459
620461,62,4,textiles,620461
620462,62,4,textiles,620462
620463,62,4,textiles,620463
620469,62,4,textiles,620469
620520,62,5,textiles,620520
620530,62,5,textiles,620530
620590,62,5,textiles,620590
620610,62,6,textiles,620610
620620,62,6,textiles,620620
620630,62,6,textiles,620630
620640,62,6,textiles,620640
620690,62,6,textiles,620690
620711,62,7,textiles,620711
620719,62,7,textiles,620719
620721,62,7,textiles,620721
620722,62,7,textiles,620722
620729,62,7,textiles,620729
620791,62,7,textiles,620791
620799,62,7,textiles,620799
620811,62,8,textiles,620811
620819,62,8,textiles,620819
620821,62,8,textiles,620821
620822,62,8,textiles,620822
620829,62,8,textiles,620829
620891,62,8,textiles,620891
620892,62,8,textiles,620892
620899,62,8,textiles,620899
620920,62,9,textiles,620920
620930,62,9,textiles,620930
620990,62,9,textiles,620990
621010,62,10,textiles,621010
621020,62,10,textiles,621020
621030,62,10,textiles,621030
621040,62,10,textiles,621040
621050,62,10,textiles,621050
621111,62,11,textiles,621111
621112,62,11,textiles,621112
621120,62,11,textiles,621120
621132,62,11,textiles,621132
621133,62,11,textiles,621133
621139,62,11,textiles,621139
621142,62,11,textiles,621142
621143,62,11,textiles,621143
621149,62,11,textiles,621149
621210,62,12,textiles,621210
621220,62,12,textiles,621220
621230,62,12,textiles,621230
621290,62,12,textiles,621290
621320,62,13,textiles,621320
621390,62,13,textiles,621390
621410,62,14,textiles,621410
621420,62,14,textiles,621420
621430,62,14,textiles,621430
621440,62,14,textiles,621440
621490,62,14,textiles,621490
621510,62,15,textiles,621510
621520,62,15,textiles,621520
621590,62,15,textiles,621590
621600,62,16,textiles,621600
621710,62,17,textiles,621710
621790,62,17,textiles,621790
630110,63,1,textiles,630110
630120,63,1,textiles,630120
630130,63,1,textiles,630130
630140,63,1,textiles,630140
630190,63,1,textiles,630190
630210,63,2,textiles,630210
630221,63,2,textiles,630221
630222,63,2,textiles,630222
630229,63,2,textiles,630229
630231,63,2,textiles,630231
630232,63,2,textiles,630232
630239,63,2,textiles,630239
630240,63,2,textiles,630240
630251,63,2,textiles,630251
630253,63,2,textiles,630253
630259,63,2,textiles,630259
630260,63,2,textiles,630260
630291,63,2,textiles,630291
630293,63,2,textiles,630293
630299,63,2,textiles,630299
630312,63,3,textiles,630312
630319,63,3,textiles,630319
630391,63,3,textiles,630391
630392,63,3,textiles,630392
630399,63,3,textiles,630399
630411,63,4,textiles,630411
630419,63,4,textiles,630419
630420,63,4,textiles,630491
630491,63,4,textiles,630491
630492,63,4,textiles,630492
630493,63,4,textiles,630493
630499,63,4,textiles,630499
630510,63,5,textiles,630510
630520,63,5,textiles,630520
630532,63,5,textiles,630531
630533,63,5,textiles,630531
630539,63,5,textiles,630539
630590,63,5,textiles,630590
630612,63,6,textiles,630612
630619,63,6,textiles,630619
630622,63,6,textiles,630622
630629,63,6,textiles,630629
630630,63,6,textiles,630631
630640,63,6,textiles,630649
630690,63,6,textiles,630699
630710,63,7,textiles,630710
630720,63,7,textiles,630720
630790,63,7,textiles,630790
630800,63,8,textiles,630800
630900,63,9,textiles,630900
631010,63,10,textiles,631010
631090,63,10,textiles,631090
640110,64,1,textiles,640110
640192,64,1,textiles,640192
640199,64,1,textiles,640199
640212,64,2,textiles,640211
640219,64,2,textiles,640219
640220,64,2,textiles,640220
640291,64,2,textiles,640291
640299,64,2,textiles,640299
640312,64,3,textiles,640311
640319,64,3,textiles,640319
640320,64,3,textiles,640320
640340,64,3,textiles,640340
640351,64,3,textiles,640351
640359,64,3,textiles,640359
640391,64,3,textiles,640391
640399,64,3,textiles,640399
640411,64,4,textiles,640411
640419,64,4,textiles,640419
640420,64,4,textiles,640420
640510,64,5,textiles,640510
640520,64,5,textiles,640520
640590,64,5,textiles,640590
640610,64,6,textiles,640610
640620,64,6,textiles,640620
640690,64,6,textiles,640699
650100,65,1,textiles,650100
650200,65,2,textiles,650200
650400,65,4,textiles,650400
650500,65,5,textiles,650590
650610,65,6,textiles,650610
650691,65,6,textiles,650691
650699,65,6,textiles,650699
650700,65,7,textiles,650700
660110,66,1,textiles,660110
660191,66,1,textiles,660191
660199,66,1,textiles,660199
660200,66,2,textiles,660200
660320,66,3,textiles,660320
660390,66,3,textiles,660390
670100,67,1,textiles,670100
670210,67,2,textiles,670210
670290,67,2,textiles,670290
670300,67,3,textiles,670300
670411,67,4,textiles,670411
670419,67,4,textiles,670419
670420,67,4,textiles,670420
670490,67,4,textiles,670490
680100,68,1,chemical,680100
680210,68,2,chemical,680210
680221,68,2,chemical,680221
680223,68,2,chemical,680223
680229,68,2,chemical,680229
680291,68,2,chemical,680291
680292,68,2,chemical,680292
680293,68,2,chemical,680293
680299,68,2,chemical,680299
680300,68,3,chemical,680300
680410,68,4,chemical,680410
680421,68,4,chemical,680421
680422,68,4,chemical,680422
680423,68,4,chemical,680423
680430,68,4,chemical,680430
680510,68,5,chemical,680510
680520,68,5,chemical,680520
680530,68,5,chemical,680530
680610,68,6,chemical,680610
680620,68,6,chemical,680620
680690,68,6,chemical,680690
680710,68,7,chemical,680710
680790,68,7,chemical,680790
680800,68,8,chemical,680800
680911,68,9,chemical,680911
680919,68,9,chemical,680919
680990,68,9,chemical,680990
681011,68,10,chemical,681011
681019,68,10,chemical,681019
681091,68,10,chemical,681091
681099,68,10,chemical,681099
681140,68,11,chemical,681190
681181,68,11,chemical,681110
681182,68,11,chemical,681120
681189,68,11,chemical,681190
681280,68,12,chemical,681290
681291,68,12,chemical,681250
681292,68,12,chemical,681260
681293,68,12,chemical,681270
681299,68,12,chemical,681290
681320,68,13,chemical,681390
681381,68,13,chemical,681310
681389,68,13,chemical,681390
681410,68,14,chemical,681410
681490,68,14,chemical,681490
681510,68,15,chemical,681510
681520,68,15,chemical,681520
681591,68,15,rare_earth,681591
681599,68,15,chemical,681599
690100,69,1,chemical,690100
690210,69,2,chemical,690210
690220,69,2,chemical,690220
690290,69,2,chemical,690290
690310,69,3,chemical,690310
690320,69,3,chemical,690320
690390,69,3,chemical,690390
690410,69,4,chemical,690410
690490,69,4,chemical,690490
690510,69,5,chemical,690510
690590,69,5,chemical,690590
690600,69,6,chemical,690600
690721,69,7,chemical,690790
690722,69,7,chemical,690790
690723,69,7,chemical,690790
690730,69,7,chemical,690790
690740,69,7,chemical,690790
690911,69,9,chemical,690911
690912,69,9,chemical,690919
690919,69,9,chemical,690919
690990,69,9,chemical,690990
691010,69,10,chemical,691010
691090,69,10,chemical,691090
691110,69,11,chemical,691110
691190,69,11,chemical,691190
691200,69,12,chemical,691200
691310,69,13,chemical,691310
691390,69,13,chemical,691390
691410,69,14,chemical,691410
691490,69,14,chemical,691490
700100,70,1,chemical,700100
700210,70,2,chemical,700210
700220,70,2,chemical,700220
700231,70,2,chemical,700231
700232,70,2,chemical,700232
700239,70,2,chemical,700239
700312,70,3,chemical,700311
700319,70,3,chemical,700319
700320,70,3,chemical,700320
700330,70,3,chemical,700330
700420,70,4,chemical,700410
700490,70,4,chemical,700490
700510,70,5,chemical,700510
700521,70,5,chemical,700521
700529,70,5,chemical,700529
700530,70,5,chemical,700530
700600,70,6,chemical,700600
700711,70,7,chemical,700711
700719,70,7,chemical,700719
700721,70,7,chemical,700721
700729,70,7,chemical,700729
700800,70,8,chemical,700800
700910,70,9,chemical,700910
700991,70,9,chemical,700991
700992,70,9,chemical,700992
701010,70,10,chemical,701010
701020,70,10,chemical,701090
701090,70,10,chemical,701090
701110,70,11,chemical,701110
701120,70,11,chemical,701120
701190,70,11,chemical,701190
701310,70,13,chemical,701310
701322,70,13,chemical,701321
701328,70,13,chemical,701329
701333,70,13,chemical,701321
701337,70,13,chemical,701329
701341,70,13,chemical,701331
701342,70,13,chemical,701332
701349,70,13,chemical,701339
701391,70,13,chemical,701391
701399,70,13,chemical,701399
701400,70,14,chemical,701400
701510,70,15,chemical,701510
701590,70,15,chemical,701590
701610,70,16,chemical,701610
701690,70,16,chemical,701690
701710,70,17,chemical,701710
701720,70,17,chemical,701720
701790,70,17,chemical,701790
701810,70,18,chemical,701810
701820,70,18,chemical,701820
701890,70,18,chemical,701890
701911,70,19,chemical,701910
701912,70,19,chemical,701910
701919,70,19,chemical,701910
701931,70,19,chemical,701931
701932,70,19,chemical,701932
701939,70,19,chemical,701939
701940,70,19,chemical,701920
701951,70,19,chemical,701920
701952,70,19,chemical,701920
701959,70,19,chemical,701920
701990,70,19,chemical,701990
702000,70,20,chemical,702000
710110,71,1,chemical,710110
710121,71,1,chemical,710121
710122,71,1,chemical,710122
710210,71,2,chemical,710210
710221,71,2,chemical,710221
710229,71,2,chemical,710229
710231,71,2,chemical,710231
710239,71,2,chemical,710239
710310,71,3,chemical,710310
710391,71,3,chemical,710391
710399,71,3,chemical,710399
710410,71,4,chemical,710410
710420,71,4,chemical,710420
710490,71,4,chemical,710490
710510,71,5,chemical,710510
710590,71,5,chemical,710590
710610,71,6,chemical,710610
710691,71,6,chemical,710691
710692,71,6,chemical,710692
710700,71,7,chemical,710700
710811,71,8,rare_earth,710811
710812,71,8,rare_earth,710812
710813,71,8,rare_earth,710813
710820,71,8,rare_earth,710820
710900,71,9,chemical,710900
711011,71,10,rare_earth,711011
711019,71,10,rare_earth,711019
711021,71,10,rare_earth,711021
711029,71,10,rare_earth,711029
711031,71,10,rare_earth,711031
711039,71,10,rare_earth,711039
711041,71,10,chemical,711041
711049,71,10,chemical,711049
711100,71,11,rare_earth,711100
711230,71,12,chemical,711290
711291,71,12,chemical,711210
711292,71,12,rare_earth,262090
711299,71,12,rare_earth,711290
711311,71,13,chemical,711311
711319,71,13,chemical,711319
711320,71,13,chemical,711320
711411,71,14,chemical,711411
711419,71,14,chemical,711419
711420,71,14,chemical,711420
711510,71,15,rare_earth,711510
711590,71,15,chemical,711590
711610,71,16,chemical,711610
711620,71,16,chemical,711620
711711,71,17,chemical,711711
711719,71,17,chemical,711719
711790,71,17,chemical,711790
711810,71,18,chemical,711810
711890,71,18,chemical,711890
720110,72,1,commodities,720110
720120,72,1,commodities,720120
720150,72,1,commodities,720130
720211,72,2,chemical,720211
720219,72,2,chemical,720219
720221,72,2,chemical,720221
720229,72,2,chemical,720229
720230,72,2,chemical,720230
720241,72,2,chemical,720241
720249,72,2,chemical,720249
720250,72,2,chemical,720250
720260,72,2,chemical,720260
720270,72,2,chemical,720270
720280,72,2,rare_earth,720280
720291,72,2,rare_earth,720291
720292,72,2,rare_earth,720292
720293,72,2,rare_earth,720293
720299,72,2,chemical,720299
720310,72,3,commodities,720310
720390,72,3,commodities,720390
720410,72,4,commodities,720410
720421,72,4,chemical,720421
720429,72,4,chemical,720429
720430,72,4,commodities,720430
720441,72,4,chemical,720441
720449,72,4,chemical,720449
720450,72,4,chemical,720450
720510,72,5,commodities,720510
720521,72,5,chemical,720521
720529,72,5,commodities,720529
720610,72,6,commodities,720610
720690,72,6,commodities,720690
720711,72,7,commodities,720711
720712,72,7,commodities,720712
720719,72,7,commodities,720719
720720,72,7,commodities,720720
720810,72,8,commodities,720824
720825,72,8,commodities,720822
720826,72,8,commodities,720823
720827,72,8,commodities,720824
720836,72,8,commodities,720821
720837,72,8,commodities,720822
720838,72,8,commodities,720823
720839,72,8,commodities,720824
720840,72,8,commodities,720842
720851,72,8,commodities,720842
720852,72,8,commodities,720843
720853,72,8,commodities,720844
720854,72,8,commodities,720845
720890,72,8,commodities,720890
720915,72,9,commodities,720921
720916,72,9,commodities,720922
720917,72,9,commodities,720923
720918,72,9,commodities,720924
720925,72,9,commodities,720941
720926,72,9,commodities,720942
720927,72,9,commodities,720943
720928,72,9,commodities,720934
720990,72,9,commodities,720990
721011,72,10,commodities,721011
721012,72,10,commodities,721012
721020,72,10,commodities,721020
721030,72,10,commodities,721039
721041,72,10,commodities,721041
721049,72,10,commodities,721049
721050,72,10,commodities,721050
721061,72,10,commodities,721060
721069,72,10,commodities,721060
721070,72,10,commodities,721070
721090,72,10,commodities,721090
721113,72,11,commodities,721121
721114,72,11,commodities,721122
721119,72,11,commodities,721119
721123,72,11,commodities,721141
721129,72,11,commodities,721129
721190,72,11,commodities,721190
721210,72,12,commodities,721210
721220,72,12,commodities,721229
721230,72,12,commodities,721230
721240,72,12,commodities,721240
721250,72,12,commodities,721250
721260,72,12,commodities,721260
721310,72,13,commodities,721310
721320,72,13,commodities,721320
721391,72,13,commodities,721331
721399,72,13,commodities,721339
721410,72,14,commodities,721410
721420,72,14,commodities,721420
721430,72,14,commodities,721430
721491,72,14,commodities,721440
721499,72,14,commodities,721440
721510,72,15,commodities,721510
721550,72,15,commodities,721520
721590,72,15,commodities,721590
721610,72,16,commodities,721610
721621,72,16,commodities,721621
721622,72,16,commodities,721622
721631,72,16,commodities,721631
721632,72,16,commodities,721632
721633,72,16,commodities,721633
721640,72,16,commodities,721640
721650,72,16,commodities,721650
721661,72,16,commodities,721660
721669,72,16,commodities,721660
721691,72,16,commodities,721690
721699,72,16,commodities,721690
721710,72,17,commodities,721711
721720,72,17,commodities,721712
721730,72,17,commodities,721733
721790,72,17,commodities,721719
721810,72,18,commodities,721810
721891,72,18,commodities,721890
721899,72,18,commodities,721890
721911,72,19,commodities,721911
721912,72,19,commodities,721912
721913,72,19,commodities,721913
721914,72,19,commodities,721914
721921,72,19,commodities,721921
721922,72,19,commodities,721922
721923,72,19,commodities,721923
721924,72,19,commodities,721924
721931,72,19,commodities,721931
721932,72,19,commodities,721932
721933,72,19,commodities,721933
721934,72,19,commodities,721934
721935,72,19,commodities,721935
721990,72,19,commodities,721990
722011,72,20,commodities,722011
722012,72,20,commodities,722012
722020,72,20,commodities,722020
722090,72,20,commodities,722090
722100,72,21,commodities,722100
722211,72,22,commodities,722210
722219,72,22,commodities,722210
722220,72,22,commodities,722220
722230,72,22,commodities,722230
722240,72,22,commodities,722240
722300,72,23,commodities,722300
722410,72,24,commodities,722410
722490,72,24,commodities,722490
722511,72,25,commodities,722510
722519,72,25,commodities,722510
722530,72,25,commodities,722530
722540,72,25,commodities,722540
722550,72,25,commodities,722550
722591,72,25,commodities,722590
722592,72,25,commodities,722590
722599,72,25,commodities,722590
722611,72,26,commodities,722610
722619,72,26,commodities,722610
722620,72,26,commodities,722620
722691,72,26,commodities,722691
722692,72,26,commodities,722692
722699,72,26,commodities,722699
722710,72,27,commodities,722710
722720,72,27,commodities,722720
722790,72,27,commodities,722790
722810,72,28,commodities,722810
722820,72,28,commodities,722820
722830,72,28,commodities,722830
722840,72,28,commodities,722840
722850,72,28,commodities,722850
722860,72,28,commodities,722860
722870,72,28,commodities,722870
722880,72,28,commodities,722880
722920,72,29,commodities,722920
722990,72,29,commodities,722990
730110,73,1,commodities,730110
730120,73,1,commodities,730120
730210,73,2,commodities,730210
730230,73,2,commodities,730230
730240,73,2,commodities,730240
730290,73,2,commodities,730290
730300,73,3,commodities,730300
730411,73,4,commodities,730410
730419,73,4,commodities,730410
730422,73,4,commodities,730420
730423,73,4,commodities,730420
730424,73,4,commodities,730420
730429,73,4,commodities,730420
730431,73,4,commodities,730431
730439,73,4,commodities,730439
730441,73,4,commodities,730441
730449,73,4,commodities,730449
730451,73,4,commodities,730451
730459,73,4,commodities,730459
730490,73,4,commodities,730490
730511,73,5,commodities,730511
730512,73,5,commodities,730512
730519,73,5,commodities,730519
730520,73,5,commodities,730520
730531,73,5,commodities,730531
730539,73,5,commodities,730539
730590,73,5,commodities,730590
730611,73,6,commodities,730610
730619,73,6,commodities,730610
730621,73,6,commodities,730620
730629,73,6,commodities,730620
730630,73,6,commodities,730630
730640,73,6,commodities,730640
730650,73,6,commodities,730650
730661,73,6,commodities,730660
730669,73,6,commodities,730660
730690,73,6,commodities,730690
730711,73,7,commodities,730711
730719,73,7,commodities,730719
730721,73,7,commodities,730721
730722,73,7,commodities,730722
730723,73,7,commodities,730723
730729,73,7,commodities,730729
730791,73,7,commodities,730791
730792,73,7,commodities,730792
730793,73,7,commodities,730793
730799,73,7,commodities,730799
730810,73,8,commodities,730810
730820,73,8,commodities,730820
730830,73,8,commodities,730830
730840,73,8,commodities,730840
730890,73,8,commodities,730890
730900,73,9,commodities,730900
731010,73,10,chemical,731010
731021,73,10,commodities,731021
731029,73,10,commodities,731029
731100,73,11,commodities,731100
731210,73,12,commodities,731210
731290,73,12,commodities,731290
731300,73,13,commodities,731300
731412,73,14,commodities,731411
731414,73,14,commodities,731411
731419,73,14,commodities,731419
731420,73,14,commodities,731420
731431,73,14,commodities,731430
731439,73,14,commodities,731430
731441,73,14,commodities,731441
731442,73,14,commodities,731442
731449,73,14,commodities,731449
731450,73,14,commodities,731450
731511,73,15,commodities,731511
731512,73,15,commodities,731512
731519,73,15,commodities,731519
731520,73,15,commodities,731520
731581,73,15,commodities,731581
731582,73,15,commodities,731582
731589,73,15,commodities,731589
731590,73,15,commodities,731590
731600,73,16,commodities,731600
731700,73,17,commodities,731700
731811,73,18,commodities,731811
731812,73,18,commodities,731812
731813,73,18,commodities,731813
731814,73,18,commodities,731814
731815,73,18,commodities,731815
731816,73,18,commodities,731816
731819,73,18,commodities,731819
731821,73,18,commodities,731821
731822,73,18,commodities,731822
731823,73,18,commodities,731823
731824,73,18,commodities,731824
731829,73,18,commodities,731829
731940,73,19,commodities,731930
731990,73,19,commodities,731990
732010,73,20,commodities,732010
732020,73,20,commodities,732020
732090,73,20,commodities,732090
732111,73,21,commodities,732111
732112,73,21,commodities,732112
732119,73,21,commodities,732113
732181,73,21,commodities,732181
732182,73,21,commodities,732182
732189,73,21,commodities,732183
732190,73,21,commodities,732190
732211,73,22,commodities,732211
732219,73,22,commodities,732219
732290,73,22,commodities,732290
732310,73,23,commodities,732310
732391,73,23,commodities,732391
732392,73,23,commodities,732392
732393,73,23,commodities,732393
732394,73,23,commodities,732394
732399,73,23,commodities,732399
732410,73,24,commodities,732410
732421,73,24,commodities,732421
732429,73,24,commodities,732429
732490,73,24,commodities,732490
732510,73,25,commodities,732510
732591,73,25,commodities,732591
732599,73,25,commodities,732599
732611,73,26,commodities,732611
732619,73,26,commodities,732619
732620,73,26,commodities,732620
732690,73,26,commodities,732690
740100,74,1,commodities,740110
740200,74,2,commodities,740200
740311,74,3,commodities,740311
740312,74,3,commodities,740312
740313,74,3,commodities,740313
740319,74,3,commodities,740319
740321,74,3,commodities,740321
740322,74,3,commodities,740322
740329,74,3,commodities,740329
740400,74,4,commodities,740400
740500,74,5,commodities,740500
740610,74,6,commodities,740610
740620,74,6,commodities,740620
740710,74,7,commodities,740710
740721,74,7,commodities,740721
740729,74,7,commodities,740729
740811,74,8,commodities,740811
740819,74,8,commodities,740819
740821,74,8,commodities,740821
740822,74,8,commodities,740822
740829,74,8,commodities,740829
740911,74,9,commodities,740911
740919,74,9,commodities,740919
740921,74,9,commodities,740921
740929,74,9,commodities,740929
740931,74,9,commodities,740931
740939,74,9,commodities,740939
740940,74,9,commodities,740940
740990,74,9,commodities,740990
741011,74,10,commodities,741011
741012,74,10,commodities,741012
741021,74,10,commodities,741021
741022,74,10,commodities,741022
741110,74,11,commodities,741110
741121,74,11,commodities,741121
741122,74,11,commodities,741122
741129,74,11,commodities,741129
741210,74,12,commodities,741210
741220,74,12,commodities,741220
741300,74,13,commodities,741300
741510,74,15,commodities,741510
741521,74,15,commodities,741521
741529,74,15,commodities,741529
741533,74,15,commodities,741532
741539,74,15,commodities,741539
741810,74,18,commodities,741810
741820,74,18,commodities,741820
741910,74,19,commodities,741910
741991,74,19,commodities,741991
741999,74,19,commodities,741999
750110,75,1,chemical,750110
750120,75,1,chemical,750120
750210,75,2,chemical,750210
750220,75,2,chemical,750220
750300,75,3,chemical,750300
750400,75,4,chemical,750400
750511,75,5,chemical,750511
750512,75,5,chemical,750512
750521,75,5,chemical,750521
750522,75,5,chemical,750522
750610,75,6,chemical,750610
750620,75,6,chemical,750620
750711,75,7,chemical,750711
750712,75,7,chemical,750712
750720,75,7,chemical,750720
750810,75,8,chemical,750800
750890,75,8,chemical,750800
760110,76,1,chemical,760110
760120,76,1,chemical,760120
760200,76,2,chemical,760200
760310,76,3,chemical,760310
760320,76,3,chemical,760320
760410,76,4,chemical,760410
760421,76,4,chemical,760421
760429,76,4,chemical,760429
760511,76,5,chemical,760511
760519,76,5,chemical,760519
760521,76,5,chemical,760521
760529,76,5,chemical,760529
760611,76,6,chemical,760611
760612,76,6,chemical,760612
760691,76,6,chemical,760691
760692,76,6,chemical,760692
760711,76,7,chemical,760711
760719,76,7,chemical,760719
760720,76,7,chemical,760720
760810,76,8,chemical,760810
760820,76,8,chemical,760820
760900,76,9,chemical,760900
761010,76,10,chemical,761010
761090,76,10,chemical,761090
761100,76,11,chemical,761100
761210,76,12,chemical,761210
761290,76,12,chemical,761290
761300,76,13,chemical,761300
761410,76,14,commodities,761410
761490,76,14,commodities,761490
761510,76,15,chemical,761510
761520,76,15,chemical,761520
761610,76,16,chemical,761610
761691,76,16,chemical,761690
761699,76,16,chemical,761690
780110,78,1,chemical,780110
780191,78,1,rare_earth,780191
780199,78,1,rare_earth,780199
780200,78,2,chemical,780200
780411,78,4,chemical,780411
780419,78,4,chemical,780419
780420,78,4,chemical,780420
780600,78,6,chemical,780600
790111,79,1,chemical,790111
790112,79,1,chemical,790112
790120,79,1,chemical,790120
790200,79,2,chemical,790200
790310,79,3,chemical,790310
790390,79,3,chemical,790390
790400,79,4,chemical,790400
790500,79,5,chemical,790500
790700,79,7,chemical,790790
800110,80,1,chemical,800110
800120,80,1,chemical,800120
800200,80,2,chemical,800200
800300,80,3,chemical,800300
800700,80,7,chemical,800700
810110,81,1,rare_earth,810110
810194,81,1,rare_earth,810191
810196,81,1,rare_earth,810193
810197,81,1,rare_earth,810191
810199,81,1,rare_earth,810199
810210,81,2,chemical,810210
810294,81,2,chemical,810291
810295,81,2,chemical,810292
810296,81,2,chemical,810293
810297,81,2,chemical,810291
810299,81,2,chemical,810299
810320,81,3,rare_earth,810310
810330,81,3,rare_earth,810310
810390,81,3,rare_earth,810390
810411,81,4,rare_earth,810411
810419,81,4,rare_earth,810419
810420,81,4,rare_earth,810420
810430,81,4,rare_earth,810430
810490,81,4,rare_earth,810490
810520,81,5,rare_earth,810510
810530,81,5,rare_earth,810510
810590,81,5,rare_earth,810590
810600,81,6,rare_earth,810600
810720,81,7,chemical,810710
810730,81,7,chemical,810710
810790,81,7,chemical,810790
810820,81,8,rare_earth,810810
810830,81,8,rare_earth,810810
810890,81,8,rare_earth,810890
810920,81,9,chemical,810910
810930,81,9,chemical,810910
810990,81,9,chemical,810990
811010,81,10,rare_earth,811000
811020,81,10,rare_earth,811000
811090,81,10,rare_earth,811000
811100,81,11,chemical,811100
811212,81,12,rare_earth,811211
811213,81,12,rare_earth,811211
811219,81,12,rare_earth,811219
811221,81,12,chemical,811220
811222,81,12,chemical,811220
811229,81,12,chemical,811220
811251,81,12,chemical,811291
811252,81,12,chemical,811291
811259,81,12,chemical,811299
811292,81,12,rare_earth,811291
811299,81,12,rare_earth,811299
811300,81,13,chemical,811300
820110,82,1,electronics,820110
820130,82,1,electronics,820130
820140,82,1,electronics,820140
820150,82,1,electronics,820150
820160,82,1,electronics,820160
820190,82,1,electronics,820190
820210,82,2,electronics,820210
820220,82,2,electronics,820220
820231,82,2,electronics,820231
820239,82,2,electronics,820232
820240,82,2,electronics,820240
820291,82,2,electronics,820291
820299,82,2,electronics,820299
820310,82,3,electronics,820310
820320,82,3,electronics,820320
820330,82,3,electronics,820330
820340,82,3,electronics,820340
820411,82,4,electronics,820411
820412,82,4,electronics,820412
820420,82,4,electronics,820420
820510,82,5,electronics,820510
820520,82,5,electronics,820520
820530,82,5,electronics,820530
820540,82,5,electronics,820540
820551,82,5,electronics,820551
820559,82,5,electronics,820559
820560,82,5,electronics,820560
820570,82,5,electronics,820570
820590,82,5,electronics,820590
820600,82,6,electronics,820600
820713,82,7,electronics,820711
820719,82,7,electronics,820712
820720,82,7,electronics,820720
